conditionID,raceTextShown,imageShown,blockID,defID,groundTruth,compasScore,turkerScore,turkerScore1to10,imageID,defEthnicity,defGender,defAge,defJuvFelCount,defJuvMisdCount,defPriorsCount,defChargeID,defChargeDegree
4,0,0,11,8403,1,4,2.5,3.25, BM-009,2,0,19,0,0,0,336,1
1,1,1,17,8416,0,3,6,6.4, BF-001,2,1,24,0,0,0,112,1
2,1,0,17,8416,0,3,5.5,5.95, BF-001,2,1,24,0,0,0,112,1
3,0,1,17,8416,0,3,4,4.6, BF-001,2,1,24,0,0,0,112,1
4,0,0,17,8416,0,3,4,4.6, BF-001,2,1,24,0,0,0,112,1
1,1,1,10,8438,1,10,10,10, WF-002,1,1,34,0,0,12,306,1
2,1,0,10,8438,1,10,9,9.1, WF-002,1,1,34,0,0,12,306,1
3,0,1,10,8438,1,10,9.5,9.55, WF-002,1,1,34,0,0,12,306,1
4,0,0,10,8438,1,10,9.5,9.55, WF-002,1,1,34,0,0,12,306,1
1,1,1,14,844,0,6,6.5,6.85, empty,2,0,58,0,0,6,175,1
2,1,0,14,844,0,6,8,8.2, empty,2,0,58,0,0,6,175,1
3,0,1,14,844,0,6,8.5,8.65, empty,2,0,58,0,0,6,175,1
4,0,0,14,844,0,6,6,6.4, empty,2,0,58,0,0,6,175,1
1,1,1,10,8471,1,4,9.5,9.55, BM-003,2,0,23,0,0,2,58,1
2,1,0,10,8471,1,4,8.5,8.65, BM-003,2,0,23,0,0,2,58,1
3,0,1,10,8471,1,4,9,9.1, BM-003,2,0,23,0,0,2,58,1
4,0,0,10,8471,1,4,9.5,9.55, BM-003,2,0,23,0,0,2,58,1
1,1,1,16,8479,1,4,8.5,8.65, BM-034,2,0,47,0,0,4,172,1
2,1,0,16,8479,1,4,7.5,7.75, BM-034,2,0,47,0,0,4,172,1
3,0,1,16,8479,1,4,7.5,7.75, BM-034,2,0,47,0,0,4,172,1
4,0,0,16,8479,1,4,7.5,7.75, BM-034,2,0,47,0,0,4,172,1
1,1,1,18,8501,1,10,10,10, BM-011,2,0,33,0,0,14,129,1
2,1,0,18,8501,1,10,10,10, BM-011,2,0,33,0,0,14,129,1
3,0,1,18,8501,1,10,10,10, BM-011,2,0,33,0,0,14,129,1
4,0,0,18,8501,1,10,10,10, BM-011,2,0,33,0,0,14,129,1
1,1,1,1,8517,1,3,3,3.7, BM-013,2,0,23,0,0,0,45,0
2,1,0,1,8517,1,3,2.5,3.25, BM-013,2,0,23,0,0,0,45,0
3,0,1,1,8517,1,3,2.5,3.25, BM-013,2,0,23,0,0,0,45,0
4,0,0,1,8517,1,3,0,1, BM-013,2,0,23,0,0,0,45,0
1,1,1,18,8518,1,10,5.5,5.95, BM-036,2,0,21,0,0,1,306,1
2,1,0,18,8518,1,10,5.5,5.95, BM-036,2,0,21,0,0,1,306,1
3,0,1,18,8518,1,10,7,7.3, BM-036,2,0,21,0,0,1,306,1
4,0,0,18,8518,1,10,6.5,6.85, BM-036,2,0,21,0,0,1,306,1
1,1,1,8,8526,0,9,0.5,1.45, BF-003,2,1,26,0,0,0,342,0
2,1,0,8,8526,0,9,1.5,2.35, BF-003,2,1,26,0,0,0,342,0
3,0,1,8,8526,0,9,2.5,3.25, BF-003,2,1,26,0,0,0,342,0
4,0,0,8,8526,0,9,1.5,2.35, BF-003,2,1,26,0,0,0,342,0
1,1,1,3,8528,0,2,4,4.6, BM-029,2,0,32,0,0,1,159,1
2,1,0,3,8528,0,2,6,6.4, BM-029,2,0,32,0,0,1,159,1
3,0,1,3,8528,0,2,5,5.5, BM-029,2,0,32,0,0,1,159,1
4,0,0,3,8528,0,2,7,7.3, BM-029,2,0,32,0,0,1,159,1
1,1,1,4,853,0,3,7.5,7.75, BM-034,2,0,50,0,0,3,45,0
2,1,0,4,853,0,3,7,7.3, BM-034,2,0,50,0,0,3,45,0
3,0,1,4,853,0,3,6.5,6.85, BM-034,2,0,50,0,0,3,45,0
4,0,0,4,853,0,3,5,5.5, BM-034,2,0,50,0,0,3,45,0
1,1,1,19,8530,0,1,1,1.9, LM-226,3,0,45,0,0,0,169,1
2,1,0,19,8530,0,1,0,1, LM-226,3,0,45,0,0,0,169,1
3,0,1,19,8530,0,1,0,1, LM-226,3,0,45,0,0,0,169,1
4,0,0,19,8530,0,1,1,1.9, LM-226,3,0,45,0,0,0,169,1
1,1,1,4,8532,0,2,7,7.3, BM-018,2,0,30,0,0,1,15,1
2,1,0,4,8532,0,2,8.5,8.65, BM-018,2,0,30,0,0,1,15,1
3,0,1,4,8532,0,2,6,6.4, BM-018,2,0,30,0,0,1,15,1
4,0,0,4,8532,0,2,7.5,7.75, BM-018,2,0,30,0,0,1,15,1
1,1,1,11,8534,1,5,10,10, WF-014,1,1,44,0,0,10,171,1
2,1,0,11,8534,1,5,10,10, WF-014,1,1,44,0,0,10,171,1
3,0,1,11,8534,1,5,9.5,9.55, WF-014,1,1,44,0,0,10,171,1
4,0,0,11,8534,1,5,9,9.1, WF-014,1,1,44,0,0,10,171,1
1,1,1,1,855,0,1,0.5,1.45, BM-033,2,0,38,0,0,0,60,1
2,1,0,1,855,0,1,2.5,3.25, BM-033,2,0,38,0,0,0,60,1
3,0,1,1,855,0,1,1.5,2.35, BM-033,2,0,38,0,0,0,60,1
4,0,0,1,855,0,1,2,2.8, BM-033,2,0,38,0,0,0,60,1
1,1,1,16,8560,0,1,8,8.2, WM-223,1,0,47,0,0,2,133,0
2,1,0,16,8560,0,1,7.5,7.75, WM-223,1,0,47,0,0,2,133,0
3,0,1,16,8560,0,1,7.5,7.75, WM-223,1,0,47,0,0,2,133,0
4,0,0,16,8560,0,1,4.5,5.05, WM-223,1,0,47,0,0,2,133,0
1,1,1,10,8563,0,2,2,2.8, LM-200,3,0,27,0,0,1,239,0
2,1,0,10,8563,0,2,2,2.8, LM-200,3,0,27,0,0,1,239,0
3,0,1,10,8563,0,2,4,4.6, LM-200,3,0,27,0,0,1,239,0
4,0,0,10,8563,0,2,1.5,2.35, LM-200,3,0,27,0,0,1,239,0
1,1,1,11,8565,1,10,9,9.1, BM-011,2,0,30,0,0,13,168,1
2,1,0,11,8565,1,10,10,10, BM-011,2,0,30,0,0,13,168,1
3,0,1,11,8565,1,10,9.5,9.55, BM-011,2,0,30,0,0,13,168,1
4,0,0,11,8565,1,10,9,9.1, BM-011,2,0,30,0,0,13,168,1
1,1,1,1,8613,0,2,8.5,8.65, WM-011,1,0,33,0,0,2,133,0
2,1,0,1,8613,0,2,7.5,7.75, WM-011,1,0,33,0,0,2,133,0
3,0,1,1,8613,0,2,5,5.5, WM-011,1,0,33,0,0,2,133,0
4,0,0,1,8613,0,2,6.5,6.85, WM-011,1,0,33,0,0,2,133,0
1,1,1,15,863,0,4,9.5,9.55, WM-220,1,0,40,0,0,5,229,1
2,1,0,15,863,0,4,9.5,9.55, WM-220,1,0,40,0,0,5,229,1
3,0,1,15,863,0,4,8.5,8.65, WM-220,1,0,40,0,0,5,229,1
4,0,0,15,863,0,4,9.5,9.55, WM-220,1,0,40,0,0,5,229,1
1,1,1,18,8641,0,1,0,1, empty,1,0,77,0,0,1,134,0
2,1,0,18,8641,0,1,2,2.8, empty,1,0,77,0,0,1,134,0
3,0,1,18,8641,0,1,0,1, empty,1,0,77,0,0,1,134,0
4,0,0,18,8641,0,1,2,2.8, empty,1,0,77,0,0,1,134,0
1,1,1,11,8642,0,6,7,7.3, empty,1,0,61,0,0,4,418,1
2,1,0,11,8642,0,6,6.5,6.85, empty,1,0,61,0,0,4,418,1
3,0,1,11,8642,0,6,8.5,8.65, empty,1,0,61,0,0,4,418,1
4,0,0,11,8642,0,6,7,7.3, empty,1,0,61,0,0,4,418,1
1,1,1,14,8681,1,9,10,10, BM-017,2,0,33,0,0,12,379,1
2,1,0,14,8681,1,9,10,10, BM-017,2,0,33,0,0,12,379,1
3,0,1,14,8681,1,9,9.5,9.55, BM-017,2,0,33,0,0,12,379,1
4,0,0,14,8681,1,9,9,9.1, BM-017,2,0,33,0,0,12,379,1
1,1,1,17,8703,0,1,3,3.7, empty,1,1,61,0,0,0,306,1
2,1,0,17,8703,0,1,2.5,3.25, empty,1,1,61,0,0,0,306,1
3,0,1,17,8703,0,1,1,1.9, empty,1,1,61,0,0,0,306,1
4,0,0,17,8703,0,1,2,2.8, empty,1,1,61,0,0,0,306,1
1,1,1,9,8705,1,9,10,10, BF-003,2,1,22,0,0,4,306,1
2,1,0,9,8705,1,9,10,10, BF-003,2,1,22,0,0,4,306,1
3,0,1,9,8705,1,9,9,9.1, BF-003,2,1,22,0,0,4,306,1
4,0,0,9,8705,1,9,9,9.1, BF-003,2,1,22,0,0,4,306,1
1,1,1,16,8724,1,9,9.5,9.55, BM-021,2,0,42,1,0,7,306,1
2,1,0,16,8724,1,9,9.5,9.55, BM-021,2,0,42,1,0,7,306,1
3,0,1,16,8724,1,9,10,10, BM-021,2,0,42,1,0,7,306,1
4,0,0,16,8724,1,9,10,10, BM-021,2,0,42,1,0,7,306,1
1,1,1,15,8728,0,6,1,1.9, WF-001,1,1,24,0,0,0,45,0
2,1,0,15,8728,0,6,0,1, WF-001,1,1,24,0,0,0,45,0
3,0,1,15,8728,0,6,3,3.7, WF-001,1,1,24,0,0,0,45,0
4,0,0,15,8728,0,6,0.5,1.45, WF-001,1,1,24,0,0,0,45,0
1,1,1,17,8747,1,9,10,10, WM-006,1,0,25,0,0,5,129,1
2,1,0,17,8747,1,9,8.5,8.65, WM-006,1,0,25,0,0,5,129,1
3,0,1,17,8747,1,9,10,10, WM-006,1,0,25,0,0,5,129,1
4,0,0,17,8747,1,9,9.5,9.55, WM-006,1,0,25,0,0,5,129,1
1,1,1,13,8761,1,2,9,9.1, WM-011,1,0,32,0,0,4,45,0
2,1,0,13,8761,1,2,9,9.1, WM-011,1,0,32,0,0,4,45,0
3,0,1,13,8761,1,2,9.5,9.55, WM-011,1,0,32,0,0,4,45,0
4,0,0,13,8761,1,2,9,9.1, WM-011,1,0,32,0,0,4,45,0
1,1,1,11,8777,0,4,7.5,7.75, WM-001,1,0,21,0,0,1,56,1
2,1,0,11,8777,0,4,6,6.4, WM-001,1,0,21,0,0,1,56,1
3,0,1,11,8777,0,4,5,5.5, WM-001,1,0,21,0,0,1,56,1
4,0,0,11,8777,0,4,7,7.3, WM-001,1,0,21,0,0,1,56,1
1,1,1,9,8791,0,6,1,1.9, WF-002,1,1,29,0,0,0,45,0
2,1,0,9,8791,0,6,0.5,1.45, WF-002,1,1,29,0,0,0,45,0
3,0,1,9,8791,0,6,1,1.9, WF-002,1,1,29,0,0,0,45,0
4,0,0,9,8791,0,6,0,1, WF-002,1,1,29,0,0,0,45,0
1,1,1,13,8794,0,2,3.5,4.15, WF-002,1,1,30,0,0,1,129,1
2,1,0,13,8794,0,2,4.5,5.05, WF-002,1,1,30,0,0,1,129,1
3,0,1,13,8794,0,2,4,4.6, WF-002,1,1,30,0,0,1,129,1
4,0,0,13,8794,0,2,3.5,4.15, WF-002,1,1,30,0,0,1,129,1
1,1,1,1,8827,0,3,10,10, LM-200,3,0,26,0,0,5,129,1
2,1,0,1,8827,0,3,10,10, LM-200,3,0,26,0,0,5,129,1
3,0,1,1,8827,0,3,9,9.1, LM-200,3,0,26,0,0,5,129,1
4,0,0,1,8827,0,3,8.5,8.65, LM-200,3,0,26,0,0,5,129,1
1,1,1,18,8832,1,5,8,8.2, BM-013,2,0,24,0,0,2,190,1
2,1,0,18,8832,1,5,8.5,8.65, BM-013,2,0,24,0,0,2,190,1
3,0,1,18,8832,1,5,7.5,7.75, BM-013,2,0,24,0,0,2,190,1
4,0,0,18,8832,1,5,9,9.1, BM-013,2,0,24,0,0,2,190,1
1,1,1,8,8835,0,1,7,7.3, BM-022,2,0,29,0,0,3,283,0
2,1,0,8,8835,0,1,8,8.2, BM-022,2,0,29,0,0,3,283,0
3,0,1,8,8835,0,1,8,8.2, BM-022,2,0,29,0,0,3,283,0
4,0,0,8,8835,0,1,7.5,7.75, BM-022,2,0,29,0,0,3,283,0
1,1,1,9,8847,1,5,6.5,6.85, BF-024,2,1,39,0,0,3,418,1
2,1,0,9,8847,1,5,7,7.3, BF-024,2,1,39,0,0,3,418,1
3,0,1,9,8847,1,5,6,6.4, BF-024,2,1,39,0,0,3,418,1
4,0,0,9,8847,1,5,7.5,7.75, BF-024,2,1,39,0,0,3,418,1
1,1,1,10,8863,1,6,9.5,9.55, LM-202,3,0,31,0,0,5,89,1
2,1,0,10,8863,1,6,9,9.1, LM-202,3,0,31,0,0,5,89,1
3,0,1,10,8863,1,6,9.5,9.55, LM-202,3,0,31,0,0,5,89,1
4,0,0,10,8863,1,6,9.5,9.55, LM-202,3,0,31,0,0,5,89,1
1,1,1,15,8866,0,3,2,2.8, LF-200,3,1,34,0,0,1,45,0
2,1,0,15,8866,0,3,1,1.9, LF-200,3,1,34,0,0,1,45,0
3,0,1,15,8866,0,3,2.5,3.25, LF-200,3,1,34,0,0,1,45,0
4,0,0,15,8866,0,3,3,3.7, LF-200,3,1,34,0,0,1,45,0
1,1,1,16,8867,0,10,9.5,9.55, WM-009,1,0,24,0,0,6,58,1
2,1,0,16,8867,0,10,9,9.1, WM-009,1,0,24,0,0,6,58,1
3,0,1,16,8867,0,10,8.5,8.65, WM-009,1,0,24,0,0,6,58,1
4,0,0,16,8867,0,10,8.5,8.65, WM-009,1,0,24,0,0,6,58,1
1,1,1,12,887,1,6,9.5,9.55, BM-020,2,0,30,0,0,5,129,1
2,1,0,12,887,1,6,9.5,9.55, BM-020,2,0,30,0,0,5,129,1
3,0,1,12,887,1,6,8.5,8.65, BM-020,2,0,30,0,0,5,129,1
4,0,0,12,887,1,6,8.5,8.65, BM-020,2,0,30,0,0,5,129,1
1,1,1,20,8876,0,3,10,10, BM-022,2,0,29,0,0,7,61,1
2,1,0,20,8876,0,3,9.5,9.55, BM-022,2,0,29,0,0,7,61,1
3,0,1,20,8876,0,3,9,9.1, BM-022,2,0,29,0,0,7,61,1
4,0,0,20,8876,0,3,9.5,9.55, BM-022,2,0,29,0,0,7,61,1
1,1,1,6,8881,1,10,2.5,3.25, BM-033,2,0,40,0,0,0,306,1
2,1,0,6,8881,1,10,1.5,2.35, BM-033,2,0,40,0,0,0,306,1
3,0,1,6,8881,1,10,3,3.7, BM-033,2,0,40,0,0,0,306,1
4,0,0,6,8881,1,10,1,1.9, BM-033,2,0,40,0,0,0,306,1
1,1,1,6,8882,1,9,9.5,9.55, BM-001,2,0,22,0,0,2,423,0
2,1,0,6,8882,1,9,9.5,9.55, BM-001,2,0,22,0,0,2,423,0
3,0,1,6,8882,1,9,10,10, BM-001,2,0,22,0,0,2,423,0
4,0,0,6,8882,1,9,8,8.2, BM-001,2,0,22,0,0,2,423,0
1,1,1,12,8885,1,8,5.5,5.95, BM-013,2,0,22,0,1,1,49,1
2,1,0,12,8885,1,8,7,7.3, BM-013,2,0,22,0,1,1,49,1
3,0,1,12,8885,1,8,4.5,5.05, BM-013,2,0,22,0,1,1,49,1
4,0,0,12,8885,1,8,6,6.4, BM-013,2,0,22,0,1,1,49,1
1,1,1,9,8891,1,4,10,10, empty,1,0,56,0,0,17,85,1
2,1,0,9,8891,1,4,9,9.1, empty,1,0,56,0,0,17,85,1
3,0,1,9,8891,1,4,10,10, empty,1,0,56,0,0,17,85,1
4,0,0,9,8891,1,4,9.5,9.55, empty,1,0,56,0,0,17,85,1
1,1,1,6,8905,0,1,1,1.9, WM-223,1,0,52,0,0,0,45,0
2,1,0,6,8905,0,1,0,1, WM-223,1,0,52,0,0,0,45,0
3,0,1,6,8905,0,1,0.5,1.45, WM-223,1,0,52,0,0,0,45,0
4,0,0,6,8905,0,1,1.5,2.35, WM-223,1,0,52,0,0,0,45,0
1,1,1,3,8909,0,1,2.5,3.25, WM-221,1,0,46,0,0,0,127,0
2,1,0,3,8909,0,1,1.5,2.35, WM-221,1,0,46,0,0,0,127,0
3,0,1,3,8909,0,1,1,1.9, WM-221,1,0,46,0,0,0,127,0
4,0,0,3,8909,0,1,2,2.8, WM-221,1,0,46,0,0,0,127,0
1,1,1,4,8924,1,4,4.5,5.05, BM-001,2,0,27,0,0,1,21,1
2,1,0,4,8924,1,4,3.5,4.15, BM-001,2,0,27,0,0,1,21,1
3,0,1,4,8924,1,4,3,3.7, BM-001,2,0,27,0,0,1,21,1
4,0,0,4,8924,1,4,4,4.6, BM-001,2,0,27,0,0,1,21,1
1,1,1,12,8929,1,2,2.5,3.25, LM-201,3,0,30,0,0,1,129,1
2,1,0,12,8929,1,2,3.5,4.15, LM-201,3,0,30,0,0,1,129,1
3,0,1,12,8929,1,2,2,2.8, LM-201,3,0,30,0,0,1,129,1
4,0,0,12,8929,1,2,1,1.9, LM-201,3,0,30,0,0,1,129,1
1,1,1,6,893,0,1,0,1, LM-201,3,0,31,0,0,0,134,0
2,1,0,6,893,0,1,1,1.9, LM-201,3,0,31,0,0,0,134,0
3,0,1,6,893,0,1,1.5,2.35, LM-201,3,0,31,0,0,0,134,0
4,0,0,6,893,0,1,0.5,1.45, LM-201,3,0,31,0,0,0,134,0
1,1,1,1,8938,0,5,0.5,1.45, BF-224,2,1,48,0,0,0,45,0
2,1,0,1,8938,0,5,0,1, BF-224,2,1,48,0,0,0,45,0
3,0,1,1,8938,0,5,0.5,1.45, BF-224,2,1,48,0,0,0,45,0
4,0,0,1,8938,0,5,1.5,2.35, BF-224,2,1,48,0,0,0,45,0
1,1,1,11,8939,0,4,3,3.7, BF-001,2,1,26,0,0,1,45,0
2,1,0,11,8939,0,4,3.5,4.15, BF-001,2,1,26,0,0,1,45,0
3,0,1,11,8939,0,4,2,2.8, BF-001,2,1,26,0,0,1,45,0
4,0,0,11,8939,0,4,3.5,4.15, BF-001,2,1,26,0,0,1,45,0
1,1,1,14,8962,0,3,1,1.9, WM-011,1,0,32,0,0,0,45,0
2,1,0,14,8962,0,3,0,1, WM-011,1,0,32,0,0,0,45,0
3,0,1,14,8962,0,3,2,2.8, WM-011,1,0,32,0,0,0,45,0
4,0,0,14,8962,0,3,0,1, WM-011,1,0,32,0,0,0,45,0
1,1,1,17,8970,1,1,1,1.9, empty,1,0,69,0,0,0,128,0
2,1,0,17,8970,1,1,1,1.9, empty,1,0,69,0,0,0,128,0
3,0,1,17,8970,1,1,0,1, empty,1,0,69,0,0,0,128,0
4,0,0,17,8970,1,1,2.5,3.25, empty,1,0,69,0,0,0,128,0
1,1,1,8,9031,1,7,10,10, BM-010,2,0,27,0,0,21,268,1
2,1,0,8,9031,1,7,9,9.1, BM-010,2,0,27,0,0,21,268,1
3,0,1,8,9031,1,7,9.5,9.55, BM-010,2,0,27,0,0,21,268,1
4,0,0,8,9031,1,7,9.5,9.55, BM-010,2,0,27,0,0,21,268,1
1,1,1,9,9040,0,1,7.5,7.75, BM-029,2,0,34,0,0,3,21,1
2,1,0,9,9040,0,1,6.5,6.85, BM-029,2,0,34,0,0,3,21,1
3,0,1,9,9040,0,1,6.5,6.85, BM-029,2,0,34,0,0,3,21,1
4,0,0,9,9040,0,1,8.5,8.65, BM-029,2,0,34,0,0,3,21,1
1,1,1,13,9041,0,1,2,2.8, WM-220,1,0,36,0,0,0,128,0
2,1,0,13,9041,0,1,1.5,2.35, WM-220,1,0,36,0,0,0,128,0
3,0,1,13,9041,0,1,2.5,3.25, WM-220,1,0,36,0,0,0,128,0
4,0,0,13,9041,0,1,2,2.8, WM-220,1,0,36,0,0,0,128,0
1,1,1,6,9045,0,5,1.5,2.35, WM-221,1,0,46,0,0,0,190,1
2,1,0,6,9045,0,5,1.5,2.35, WM-221,1,0,46,0,0,0,190,1
3,0,1,6,9045,0,5,1.5,2.35, WM-221,1,0,46,0,0,0,190,1
4,0,0,6,9045,0,5,1,1.9, WM-221,1,0,46,0,0,0,190,1
1,1,1,9,9055,1,4,0.5,1.45, LF-227,3,1,21,0,0,0,45,0
2,1,0,9,9055,1,4,1,1.9, LF-227,3,1,21,0,0,0,45,0
3,0,1,9,9055,1,4,1,1.9, LF-227,3,1,21,0,0,0,45,0
4,0,0,9,9055,1,4,0,1, LF-227,3,1,21,0,0,0,45,0
1,1,1,16,9072,1,7,6,6.4, BM-012,2,0,37,0,0,4,94,0
2,1,0,16,9072,1,7,8.5,8.65, BM-012,2,0,37,0,0,4,94,0
3,0,1,16,9072,1,7,8,8.2, BM-012,2,0,37,0,0,4,94,0
4,0,0,16,9072,1,7,7.5,7.75, BM-012,2,0,37,0,0,4,94,0
1,1,1,16,9106,1,2,10,10, WF-002,1,1,32,0,0,2,354,1
2,1,0,16,9106,1,2,9,9.1, WF-002,1,1,32,0,0,2,354,1
3,0,1,16,9106,1,2,9,9.1, WF-002,1,1,32,0,0,2,354,1
4,0,0,16,9106,1,2,7.5,7.75, WF-002,1,1,32,0,0,2,354,1
1,1,1,14,9129,0,6,5,5.5, BM-013,2,0,26,0,0,2,18,1
2,1,0,14,9129,0,6,5.5,5.95, BM-013,2,0,26,0,0,2,18,1
3,0,1,14,9129,0,6,7,7.3, BM-013,2,0,26,0,0,2,18,1
4,0,0,14,9129,0,6,8.5,8.65, BM-013,2,0,26,0,0,2,18,1
1,1,1,2,913,1,8,8.5,8.65, BM-004,2,0,31,0,0,3,425,0
2,1,0,2,913,1,8,8,8.2, BM-004,2,0,31,0,0,3,425,0
3,0,1,2,913,1,8,9,9.1, BM-004,2,0,31,0,0,3,425,0
4,0,0,2,913,1,8,7.5,7.75, BM-004,2,0,31,0,0,3,425,0
1,1,1,15,9136,0,4,9,9.1, BM-016,2,0,26,0,0,5,60,1
2,1,0,15,9136,0,4,10,10, BM-016,2,0,26,0,0,5,60,1
3,0,1,15,9136,0,4,9.5,9.55, BM-016,2,0,26,0,0,5,60,1
4,0,0,15,9136,0,4,10,10, BM-016,2,0,26,0,0,5,60,1
1,1,1,6,9150,1,9,9.5,9.55, WM-001,1,0,21,0,2,2,315,1
2,1,0,6,9150,1,9,9,9.1, WM-001,1,0,21,0,2,2,315,1
3,0,1,6,9150,1,9,9,9.1, WM-001,1,0,21,0,2,2,315,1
4,0,0,6,9150,1,9,8,8.2, WM-001,1,0,21,0,2,2,315,1
1,1,1,9,9163,1,8,10,10, BM-038,2,0,31,1,1,12,337,0
2,1,0,9,9163,1,8,9.5,9.55, BM-038,2,0,31,1,1,12,337,0
3,0,1,9,9163,1,8,10,10, BM-038,2,0,31,1,1,12,337,0
4,0,0,9,9163,1,8,10,10, BM-038,2,0,31,1,1,12,337,0
1,1,1,20,9165,0,9,2,2.8, BM-010,2,0,26,0,0,0,190,1
2,1,0,20,9165,0,9,3,3.7, BM-010,2,0,26,0,0,0,190,1
3,0,1,20,9165,0,9,1.5,2.35, BM-010,2,0,26,0,0,0,190,1
4,0,0,20,9165,0,9,0.5,1.45, BM-010,2,0,26,0,0,0,190,1
1,1,1,17,9170,0,1,6,6.4, WM-221,1,0,52,0,0,1,56,1
2,1,0,17,9170,0,1,4.5,5.05, WM-221,1,0,52,0,0,1,56,1
3,0,1,17,9170,0,1,5,5.5, WM-221,1,0,52,0,0,1,56,1
4,0,0,17,9170,0,1,5,5.5, WM-221,1,0,52,0,0,1,56,1
1,1,1,11,9172,0,7,2,2.8, BM-036,2,0,21,0,0,0,306,1
2,1,0,11,9172,0,7,5,5.5, BM-036,2,0,21,0,0,0,306,1
3,0,1,11,9172,0,7,2.5,3.25, BM-036,2,0,21,0,0,0,306,1
4,0,0,11,9172,0,7,4.5,5.05, BM-036,2,0,21,0,0,0,306,1
1,1,1,9,919,1,10,2.5,3.25, LM-215,3,0,36,0,0,1,243,0
2,1,0,9,919,1,10,3,3.7, LM-215,3,0,36,0,0,1,243,0
3,0,1,9,919,1,10,1.5,2.35, LM-215,3,0,36,0,0,1,243,0
4,0,0,9,919,1,10,1.5,2.35, LM-215,3,0,36,0,0,1,243,0
1,1,1,1,921,0,7,4,4.6, BM-017,2,0,30,0,0,1,283,0
2,1,0,1,921,0,7,4.5,5.05, BM-017,2,0,30,0,0,1,283,0
3,0,1,1,921,0,7,2.5,3.25, BM-017,2,0,30,0,0,1,283,0
4,0,0,1,921,0,7,3.5,4.15, BM-017,2,0,30,0,0,1,283,0
1,1,1,18,9216,0,1,0,1, empty,1,0,66,0,0,0,45,0
2,1,0,18,9216,0,1,1,1.9, empty,1,0,66,0,0,0,45,0
3,0,1,18,9216,0,1,0,1, empty,1,0,66,0,0,0,45,0
4,0,0,18,9216,0,1,1,1.9, empty,1,0,66,0,0,0,45,0
1,1,1,18,9219,0,7,9.5,9.55, BM-003,2,0,28,0,0,7,337,0
2,1,0,18,9219,0,7,9.5,9.55, BM-003,2,0,28,0,0,7,337,0
3,0,1,18,9219,0,7,10,10, BM-003,2,0,28,0,0,7,337,0
4,0,0,18,9219,0,7,9.5,9.55, BM-003,2,0,28,0,0,7,337,0
1,1,1,19,9221,1,7,8,8.2, WM-003,1,0,22,0,0,3,306,1
2,1,0,19,9221,1,7,9,9.1, WM-003,1,0,22,0,0,3,306,1
3,0,1,19,9221,1,7,9,9.1, WM-003,1,0,22,0,0,3,306,1
4,0,0,19,9221,1,7,9.5,9.55, WM-003,1,0,22,0,0,3,306,1
1,1,1,10,9229,0,8,1,1.9, BM-015,2,0,22,0,0,0,45,0
2,1,0,10,9229,0,8,1.5,2.35, BM-015,2,0,22,0,0,0,45,0
3,0,1,10,9229,0,8,1,1.9, BM-015,2,0,22,0,0,0,45,0
4,0,0,10,9229,0,8,3,3.7, BM-015,2,0,22,0,0,0,45,0
1,1,1,4,9231,0,4,9,9.1, WM-012,1,0,35,0,0,3,306,1
2,1,0,4,9231,0,4,9,9.1, WM-012,1,0,35,0,0,3,306,1
3,0,1,4,9231,0,4,8.5,8.65, WM-012,1,0,35,0,0,3,306,1
4,0,0,4,9231,0,4,10,10, WM-012,1,0,35,0,0,3,306,1
1,1,1,18,9235,0,1,1.5,2.35, empty,1,0,56,0,0,1,176,1
2,1,0,18,9235,0,1,4,4.6, empty,1,0,56,0,0,1,176,1
3,0,1,18,9235,0,1,1.5,2.35, empty,1,0,56,0,0,1,176,1
4,0,0,18,9235,0,1,2.5,3.25, empty,1,0,56,0,0,1,176,1
1,1,1,4,9242,0,1,2,2.8, WM-018,1,0,38,0,0,0,297,1
2,1,0,4,9242,0,1,3,3.7, WM-018,1,0,38,0,0,0,297,1
3,0,1,4,9242,0,1,2,2.8, WM-018,1,0,38,0,0,0,297,1
4,0,0,4,9242,0,1,1.5,2.35, WM-018,1,0,38,0,0,0,297,1
1,1,1,12,9246,0,1,0,1, WF-240,1,1,55,0,0,0,45,0
2,1,0,12,9246,0,1,0.5,1.45, WF-240,1,1,55,0,0,0,45,0
3,0,1,12,9246,0,1,0.5,1.45, WF-240,1,1,55,0,0,0,45,0
4,0,0,12,9246,0,1,1,1.9, WF-240,1,1,55,0,0,0,45,0
1,1,1,7,9268,1,2,1.5,2.35, WM-003,1,0,28,0,0,1,163,1
2,1,0,7,9268,1,2,4.5,5.05, WM-003,1,0,28,0,0,1,163,1
3,0,1,7,9268,1,2,2,2.8, WM-003,1,0,28,0,0,1,163,1
4,0,0,7,9268,1,2,3.5,4.15, WM-003,1,0,28,0,0,1,163,1
1,1,1,18,9277,0,3,0.5,1.45, BF-003,2,1,27,0,0,0,45,0
2,1,0,18,9277,0,3,1.5,2.35, BF-003,2,1,27,0,0,0,45,0
3,0,1,18,9277,0,3,0,1, BF-003,2,1,27,0,0,0,45,0
4,0,0,18,9277,0,3,2,2.8, BF-003,2,1,27,0,0,0,45,0
1,1,1,18,9283,1,1,9.5,9.55, WM-023,1,0,40,0,0,5,313,1
2,1,0,18,9283,1,1,9,9.1, WM-023,1,0,40,0,0,5,313,1
3,0,1,18,9283,1,1,9,9.1, WM-023,1,0,40,0,0,5,313,1
